,mId,mCode,mName,pmCode,pmName,pmMain,pmLeng,pmDiff,pmUp,pmDown
1397,0000000036,272601101,무학산,17663,-,-,0.13,쉬움,2,2
1398,0000000036,272601101,무학산,17664,만촌동구간,-,0.18,쉬움,3,2
1399,0000000036,272601101,무학산,17665,-,-,0.15,쉬움,3,2
1400,0000000036,272601101,무학산,17666,-,-,0.23,쉬움,4,3
1401,0000000036,272601101,무학산,17667,-,-,0.47,쉬움,8,6
1402,0000000036,272601101,무학산,17668,만촌동구간,-,0.17,쉬움,3,2
1403,0000000036,272601101,무학산,17669,-,-,0.58,쉬움,10,7
1404,0000000036,272601101,무학산,17670,-,-,0.57,쉬움,10,7
1405,0000000036,272601101,무학산,17671,-,-,0.58,쉬움,10,7
1406,0000000036,272601101,무학산,17672,이천동구간,-,0.46,쉬움,8,6
1407,0000000036,272601101,무학산,17673,-,-,0.39,쉬움,7,5
1408,0000000036,272601101,무학산,17674,-,-,0.39,쉬움,7,5
1409,0000000036,272601101,무학산,17675,-,-,0.49,쉬움,9,6
1410,0000000036,272601101,무학산,17676,-,-,0.27,쉬움,5,3
1411,0000000036,272601101,무학산,17677,-,-,0.35,쉬움,6,4
1412,0000000036,272601101,무학산,17678,-,-,0.28,쉬움,5,3
1413,0000000036,272601101,무학산,17679,-,-,0.09,쉬움,2,1
1414,0000000036,272601101,무학산,17680,-,-,0.59,쉬움,10,7
1415,0000000036,272601101,무학산,17681,-,-,0.61,쉬움,11,8
1416,0000000036,272601101,무학산,17682,-,-,0.56,쉬움,10,7
1417,0000000036,272601101,무학산,17683,-,-,0.13,쉬움,2,2
1418,0000000036,272601101,무학산,17684,연호동구간,-,0.37,쉬움,7,5
1419,0000000036,272601101,무학산,17685,-,-,0.57,쉬움,10,7
1420,0000000036,272601101,무학산,17686,삼덕동구간,-,0.84,쉬움,15,10
1421,0000000036,272601101,무학산,17687,삼덕동구간,-,0.27,쉬움,5,3
1422,0000000036,272601101,무학산,17688,삼덕동구간,-,0.88,쉬움,16,11
1423,0000000036,272601101,무학산,17689,범물동구간,-,0.54,쉬움,10,7
1424,0000000036,272601101,무학산,17690,범물동구간,-,0.25,쉬움,4,3
1425,0000000036,272601101,무학산,17691,삼덕동구간,-,0.32,쉬움,6,4
1426,0000000036,272601101,무학산,17692,범물동구간,-,0.78,쉬움,14,10
1427,0000000036,272601101,무학산,17693,지산동구간,-,0.76,쉬움,13,9
1428,0000000036,272601101,무학산,17694,-,-,0.42,쉬움,7,5
1429,0000000036,272601101,무학산,17695,지산동구간,-,0.38,쉬움,7,5
1430,0000000036,272601101,무학산,17696,지산동구간,-,0.45,쉬움,8,6
1431,0000000036,272601101,무학산,17697,-,-,0.38,쉬움,7,5
1432,0000000036,272601101,무학산,17698,-,-,0.5,쉬움,9,6
1433,0000000036,272601101,무학산,17699,지산동구간,-,0.58,쉬움,10,7
1434,0000000036,272601101,무학산,17700,-,-,0.61,쉬움,11,8
1435,0000000036,272601101,무학산,17701,-,-,0.43,쉬움,8,5
1436,0000000036,272601101,무학산,17702,황금동구간,-,0.51,쉬움,9,6
1437,0000000036,272601101,무학산,17703,지산동구간,-,0.86,쉬움,15,11
1438,0000000036,272601101,무학산,17704,-,-,0.45,쉬움,8,6
1439,0000000036,272601101,무학산,17705,황금동구간,-,0.57,쉬움,11,7
1440,0000000036,272601101,무학산,17706,-,-,0.14,쉬움,2,2
1441,0000000036,272601101,무학산,17707,-,-,0.16,쉬움,3,2
1442,0000000036,272601101,무학산,17708,범어동구간,-,0.19,쉬움,3,2
1443,0000000036,272601101,무학산,17709,범어동구간,-,0.22,쉬움,4,3
1444,0000000036,272601101,무학산,17710,-,-,0.1,쉬움,2,1
1445,0000000036,272601101,무학산,17711,-,-,0.18,쉬움,3,2
1446,0000000036,272601101,무학산,17712,-,-,0.26,쉬움,5,3
1447,0000000036,272601101,무학산,17713,황금동구간,-,0.35,쉬움,6,4
1448,0000000036,272601101,무학산,17714,-,-,0.26,쉬움,5,3
1449,0000000036,272601101,무학산,17715,지산동구간,-,0.34,쉬움,6,4
1450,0000000036,272601101,무학산,17716,황금동구간,-,0.75,쉬움,14,10
1451,0000000036,272601101,무학산,17717,-,-,0.35,쉬움,6,4
1452,0000000036,272601101,무학산,17718,황금동구간,-,0.29,쉬움,5,4
1453,0000000036,272601101,무학산,17719,황금동구간,-,0.75,쉬움,14,10
1454,0000000036,272601101,무학산,17720,황금동구간,-,0.47,쉬움,9,6
1455,0000000036,272601101,무학산,17721,범어동구간,-,0.28,쉬움,5,3
1456,0000000036,272601101,무학산,17722,-,-,0.19,쉬움,3,2
1457,0000000036,272601101,무학산,17723,-,-,0.17,쉬움,3,2
1458,0000000036,272601101,무학산,17724,만촌동구간,-,0.18,쉬움,3,2
1459,0000000036,272601101,무학산,17725,-,-,0.17,쉬움,3,2
1460,0000000036,272601101,무학산,17726,시지동구간,-,0.38,쉬움,7,5
1461,0000000036,272601101,무학산,17727,시지동구간,-,0.37,쉬움,7,5
1462,0000000036,272601101,무학산,17728,가천동구간,-,0.3,쉬움,5,4
1463,0000000036,272601101,무학산,17729,연호동구간,-,0.6,쉬움,11,7
1464,0000000036,272601101,무학산,17730,만촌동구간,-,0.18,쉬움,3,2
1465,0000000036,272601101,무학산,17731,-,-,0.18,쉬움,3,2
1466,0000000036,272601101,무학산,17732,-,-,0.24,쉬움,4,3
1467,0000000036,272601101,무학산,17733,-,-,0.48,쉬움,8,6
1468,0000000036,272601101,무학산,17734,이천동구간,-,0.08,쉬움,1,1
1469,0000000036,272601101,무학산,17735,이천동구간,-,0.42,쉬움,7,5
1470,0000000036,272601101,무학산,17736,-,-,0.17,쉬움,3,2
1471,0000000036,272601101,무학산,17737,-,-,0.78,쉬움,14,10
1472,0000000036,272601101,무학산,17738,-,-,0.43,쉬움,8,5
1473,0000000036,272601101,무학산,17739,-,-,0.52,쉬움,9,6
1474,0000000036,272601101,무학산,17740,-,-,0.7,쉬움,12,9
1475,0000000036,272601101,무학산,17741,-,-,0.3,쉬움,5,4
1476,0000000036,272601101,무학산,17742,-,-,0.15,쉬움,3,2
1477,0000000036,272601101,무학산,17743,-,-,0.18,쉬움,3,2
1478,0000000036,272601101,무학산,17744,이천동구간,-,0.23,쉬움,4,3
1479,0000000036,272601101,무학산,17745,이천동구간,-,0.44,쉬움,8,5
1480,0000000036,272601101,무학산,17746,이천동구간,-,0.24,쉬움,4,3
1481,0000000036,272601101,무학산,17747,연호동구간,-,0.12,쉬움,2,1
1482,0000000036,272601101,무학산,17748,연호동구간,-,0.93,쉬움,16,11
1483,0000000036,272601101,무학산,17749,-,-,0.19,쉬움,3,2
1484,0000000036,272601101,무학산,17750,이천동구간,-,0.29,쉬움,5,4
1485,0000000036,272601101,무학산,17751,-,-,0.37,쉬움,7,5
1486,0000000036,272601101,무학산,17752,-,-,0.33,쉬움,6,4
1487,0000000036,272601101,무학산,17753,삼덕동구간,-,0.09,쉬움,2,1
1488,0000000036,272601101,무학산,17754,삼덕동구간,-,0.28,쉬움,5,3
1489,0000000036,272601101,무학산,17755,연호동구간,-,0.84,쉬움,15,10
1490,0000000036,272601101,무학산,17756,지산동구간,-,0.28,쉬움,5,3
1491,0000000036,272601101,무학산,17757,지산동구간,-,0.25,쉬움,4,3
1492,0000000036,272601101,무학산,17758,지산동구간,-,0.2,쉬움,4,2
1493,0000000036,272601101,무학산,17759,황금동구간,-,0.09,쉬움,2,1
1494,0000000036,272601101,무학산,17760,-,-,0.11,쉬움,2,1
1495,0000000036,272601101,무학산,17761,황금동구간,-,0.08,쉬움,1,1
1496,0000000036,272601101,무학산,17762,지산동구간,-,0.71,쉬움,13,9
1497,0000000036,272601101,무학산,17763,-,-,0.39,쉬움,7,5
1498,0000000036,272601101,무학산,17764,연호동구간,-,0.2,쉬움,4,2
1499,0000000036,272601101,무학산,17765,이천동구간,-,0.63,쉬움,11,8
1500,0000000036,272601101,무학산,17766,-,-,0.16,쉬움,3,2
1501,0000000036,272601101,무학산,17767,연호동구간,-,0.22,쉬움,4,3
1502,0000000036,272601101,무학산,17768,이천동구간,-,0.12,쉬움,2,1
1503,0000000036,272601101,무학산,17769,-,-,0.16,쉬움,3,2
1504,0000000036,272601101,무학산,17770,-,-,0.26,쉬움,5,3
1505,0000000036,272601101,무학산,17771,연호동구간,-,0.22,쉬움,4,3
1506,0000000036,272601101,무학산,17772,-,-,0.32,쉬움,6,4
1507,0000000036,272601101,무학산,17773,연호동구간,-,0.08,쉬움,1,1
1508,0000000036,272601101,무학산,17774,-,-,0.18,쉬움,3,2
1509,0000000036,272601101,무학산,17775,연호동구간,-,0.05,쉬움,1,1
1510,0000000036,272601101,무학산,17776,연호동구간,-,0.06,쉬움,1,1
1511,0000000036,272601101,무학산,17777,이천동구간,-,0.29,쉬움,5,4
1512,0000000036,272601101,무학산,17778,-,-,0.18,쉬움,3,2
1513,0000000036,272601101,무학산,17779,-,-,0.06,쉬움,1,1
1514,0000000036,272601101,무학산,17780,이천동구간,-,0.28,쉬움,5,3
1515,0000000036,272601101,무학산,17781,-,-,0.15,쉬움,3,2
1516,0000000036,272601101,무학산,17782,-,-,0.05,쉬움,1,1
1517,0000000036,272601101,무학산,17783,-,-,0.05,쉬움,1,1
1518,0000000036,272601101,무학산,17784,삼덕동구간,-,0.04,쉬움,1,0
1519,0000000036,272601101,무학산,17785,삼덕동구간,-,0.03,쉬움,1,0
1520,0000000036,272601101,무학산,17786,-,-,0.13,쉬움,2,2
1521,0000000036,272601101,무학산,17787,범어동구간,-,0.12,쉬움,2,1
1522,0000000036,272601101,무학산,17788,범어동구간,-,0.1,쉬움,2,1
1523,0000000036,272601101,무학산,17789,만촌동구간,-,0.14,쉬움,2,2
1524,0000000036,272601101,무학산,17790,지산동구간,-,0.34,쉬움,6,4
1525,0000000036,272601101,무학산,17791,만촌동구간,-,0.39,쉬움,7,5
1526,0000000036,272601101,무학산,17792,만촌동구간,-,0.28,쉬움,5,3
1527,0000000036,272601101,무학산,17793,만촌동구간,-,0.11,쉬움,2,1
1528,0000000036,272601101,무학산,17794,만촌동구간,-,0.13,쉬움,2,2
1529,0000000036,272601101,무학산,17795,만촌동구간,-,0.22,쉬움,4,3
1530,0000000036,272601101,무학산,17796,만촌동구간,-,0.46,쉬움,8,6
1531,0000000036,272601101,무학산,17797,만촌동구간,-,0.2,쉬움,4,2
1532,0000000036,272601101,무학산,17798,만촌동구간,-,0.13,쉬움,2,2
1533,0000000036,272601101,무학산,17799,-,-,0.19,쉬움,3,2
1534,0000000036,272601101,무학산,17800,-,-,0.31,쉬움,5,4
1535,0000000036,272601101,무학산,17801,이천동구간,-,0.32,쉬움,6,4
1536,0000000036,272601101,무학산,17802,지산동구간,-,0.11,쉬움,2,1
1537,0000000036,272601101,무학산,17803,지산동구간,-,0.07,쉬움,1,1
1538,0000000036,272601101,무학산,17804,삼덕동구간,-,0.28,쉬움,5,3
1539,0000000036,272601101,무학산,17805,황금동구간,-,0.46,쉬움,8,6
1540,0000000036,272601101,무학산,17806,황금동구간,-,0.13,쉬움,2,2
1541,0000000036,272601101,무학산,17807,지산동구간,-,0.16,쉬움,3,2
1542,0000000036,272601101,무학산,17808,지산동구간,-,0.1,쉬움,2,1
1543,0000000036,272601101,무학산,17809,지산동구간,-,0.63,쉬움,11,8
1544,0000000036,272601101,무학산,17810,만촌동구간,-,0.14,쉬움,2,2
1545,0000000036,272601101,무학산,17811,만촌동구간,-,0.13,쉬움,2,2
1546,0000000036,272601101,무학산,17812,-,-,0.2,쉬움,4,2
1547,0000000036,272601101,무학산,17813,만촌동구간,-,0.3,쉬움,5,4
1548,0000000036,272601101,무학산,17814,-,-,0.13,쉬움,2,2
1549,0000000036,272601101,무학산,17815,-,-,0.09,쉬움,2,1
1550,0000000036,272601101,무학산,17816,지산동구간,-,0.29,쉬움,5,4
1551,0000000036,272601101,무학산,17817,황금동구간,-,0.2,쉬움,4,2
1552,0000000036,272601101,무학산,17818,황금동구간,-,0.07,쉬움,1,1
1553,0000000036,272601101,무학산,17819,-,-,0.09,쉬움,2,1
1554,0000000036,272601101,무학산,17820,-,-,0.03,쉬움,1,0
1555,0000000036,272601101,무학산,17821,-,-,0.04,쉬움,1,0
1556,0000000036,272601101,무학산,17822,-,-,0.01,쉬움,1,0
1557,0000000036,272601101,무학산,17823,-,-,0.1,쉬움,2,1
1558,0000000036,272601101,무학산,17824,-,-,0.09,쉬움,2,1
1559,0000000036,272601101,무학산,17825,-,-,0.24,쉬움,4,3
1560,0000000036,272601101,무학산,17826,-,-,0.04,쉬움,1,0
1561,0000000036,272601101,무학산,17827,-,-,0.05,쉬움,1,1
1562,0000000036,272601101,무학산,17828,만촌동구간,-,0.05,쉬움,1,1
1563,0000000036,272601101,무학산,17829,만촌동구간,-,0.05,쉬움,1,1
1564,0000000036,272601101,무학산,17830,-,-,0.05,쉬움,1,1
1565,0000000036,272601101,무학산,17831,-,-,0.38,쉬움,7,5
1566,0000000036,272601101,무학산,17832,-,-,0.13,쉬움,2,2
1567,0000000036,272601101,무학산,17833,-,-,0.06,쉬움,1,1
1568,0000000036,272601101,무학산,17834,-,-,0.07,쉬움,1,1
1569,0000000036,272601101,무학산,17835,-,-,0.24,쉬움,4,3
1570,0000000036,272601101,무학산,17836,-,-,0.25,쉬움,4,3
1571,0000000036,272601101,무학산,17837,-,-,0.15,쉬움,3,2
1572,0000000036,272601101,무학산,17838,삼덕동구간,-,0.61,쉬움,11,8
1573,0000000036,272601101,무학산,17839,-,-,0.62,쉬움,11,8
1574,0000000036,272601101,무학산,17840,-,-,0.35,쉬움,6,4
1575,0000000036,272601101,무학산,17841,-,-,0.1,쉬움,2,1
1576,0000000036,272601101,무학산,17842,-,-,0.08,쉬움,1,1
1577,0000000036,272601101,무학산,17843,-,-,0.08,쉬움,1,1
1578,0000000036,272601101,무학산,17844,지산동구간,-,0.16,쉬움,3,2
1579,0000000036,272601101,무학산,17845,-,-,0.03,쉬움,1,0
1580,0000000036,272601101,무학산,17846,-,-,0.06,쉬움,1,1
1581,0000000036,272601101,무학산,17847,-,-,0.05,쉬움,1,1
1582,0000000036,272601101,무학산,17848,-,-,0.15,쉬움,3,2
1583,0000000036,272601101,무학산,17849,-,-,0.07,쉬움,1,1
1584,0000000036,272601101,무학산,17850,-,-,0.08,쉬움,1,1
1585,0000000036,272601101,무학산,17851,지산동구간,-,0.02,쉬움,1,0
1586,0000000036,272601101,무학산,17852,-,-,0.05,쉬움,1,1
1587,0000000036,272601101,무학산,17853,-,-,0.07,쉬움,1,1
1588,0000000036,272601101,무학산,17854,-,-,0.11,쉬움,2,1
1589,0000000036,272601101,무학산,17855,-,-,0.16,쉬움,3,2
1590,0000000036,272601101,무학산,17856,-,-,0.2,쉬움,4,2
1591,0000000036,272601101,무학산,17857,황금동구간,-,0.07,쉬움,1,1
1592,0000000036,272601101,무학산,17858,황금동구간,-,0.15,쉬움,3,2
1593,0000000036,272601101,무학산,17859,-,-,0.18,쉬움,3,2
1594,0000000036,272601101,무학산,17860,-,-,0.21,쉬움,4,3
1595,0000000036,272601101,무학산,17861,-,-,0.07,쉬움,1,1
1596,0000000036,272601101,무학산,17862,-,-,0.1,쉬움,2,1
1597,0000000036,272601101,무학산,17863,-,-,0.18,쉬움,3,2
1598,0000000036,272601101,무학산,17864,-,-,0.38,쉬움,7,5
1599,0000000036,272601101,무학산,17865,범물동구간,-,0.4,쉬움,7,5
1600,0000000036,272601101,무학산,17866,범물동구간,-,0.24,쉬움,4,3
1601,0000000036,272601101,무학산,17867,-,-,0.29,쉬움,5,4
1602,0000000036,272601101,무학산,17868,-,-,0.1,쉬움,2,1
1603,0000000036,272601101,무학산,17869,-,-,0.06,쉬움,1,1
1604,0000000036,272601101,무학산,17870,-,-,0.18,쉬움,3,2
1605,0000000036,272601101,무학산,17871,-,-,0.12,쉬움,2,1
1606,0000000036,272601101,무학산,17872,-,-,0.21,쉬움,4,3
1607,0000000036,272601101,무학산,17873,-,-,0.29,쉬움,5,4
1608,0000000036,272601101,무학산,17874,-,-,0.46,쉬움,8,6
1609,0000000036,272601101,무학산,17875,-,-,0.13,쉬움,2,2
1610,0000000036,272601101,무학산,17876,-,-,0.1,쉬움,2,1
1611,0000000036,272601101,무학산,17877,-,-,0.11,쉬움,2,1
1612,0000000036,272601101,무학산,17878,-,-,0.38,쉬움,7,5
1613,0000000036,272601101,무학산,17879,-,-,0.13,쉬움,2,2
1614,0000000036,272601101,무학산,17880,-,-,0.18,쉬움,3,2
1615,0000000036,272601101,무학산,17881,-,-,0.13,쉬움,2,2
1616,0000000036,272601101,무학산,17882,-,-,0.26,쉬움,5,3
1617,0000000036,272601101,무학산,17883,-,-,0.09,쉬움,2,1
1618,0000000036,272601101,무학산,17884,-,-,0.06,쉬움,1,1
1619,0000000036,272601101,무학산,17885,-,-,0.13,쉬움,2,2
1620,0000000036,272601101,무학산,17886,-,-,0.2,쉬움,4,2
1621,0000000036,272601101,무학산,17887,-,-,0.09,쉬움,2,1
1622,0000000036,272601101,무학산,17888,-,-,0.2,쉬움,4,2
1623,0000000036,272601101,무학산,17889,-,-,0.13,쉬움,2,2
1624,0000000036,272601101,무학산,17890,-,-,0.12,쉬움,2,1
1625,0000000036,272601101,무학산,17891,-,-,0.06,쉬움,1,1
1626,0000000036,272601101,무학산,17892,-,-,0.1,쉬움,2,1
1627,0000000036,272601101,무학산,17893,-,-,0.22,쉬움,4,3
1628,0000000036,272601101,무학산,17894,-,-,0.18,쉬움,3,2
1629,0000000036,272601101,무학산,17895,범물동구간,-,0.04,쉬움,1,0
1630,0000000036,272601101,무학산,17896,-,-,0.19,쉬움,3,2
1631,0000000036,272601101,무학산,17897,-,-,0.06,쉬움,1,1
1632,0000000036,272601101,무학산,17898,-,-,0.05,쉬움,1,1
1633,0000000036,272601101,무학산,17899,-,-,0.04,쉬움,1,0
1634,0000000036,272601101,무학산,17900,-,-,0.17,쉬움,3,2
1635,0000000036,272601101,무학산,17901,-,-,0.03,쉬움,1,0
1636,0000000036,272601101,무학산,17902,-,-,0.11,쉬움,2,1
1637,0000000036,272601101,무학산,17903,-,-,0.17,쉬움,3,2
1638,0000000036,272601101,무학산,17904,-,-,0.02,쉬움,1,0
1639,0000000036,272601101,무학산,17905,-,-,0.03,쉬움,1,0
1640,0000000036,272601101,무학산,17906,-,-,0.04,쉬움,1,0
1641,0000000036,272601101,무학산,17907,-,-,0.11,쉬움,2,1
1642,0000000036,272601101,무학산,17908,-,-,0.14,쉬움,2,2
1643,0000000036,272601101,무학산,17909,-,-,0.07,쉬움,1,1
1644,0000000036,272601101,무학산,17910,-,-,0.38,쉬움,7,5
1645,0000000036,272601101,무학산,17911,-,-,0.17,쉬움,3,2
1646,0000000036,272601101,무학산,17912,-,-,0.06,쉬움,1,1
1647,0000000036,272601101,무학산,17913,-,-,0.47,쉬움,8,6
1648,0000000036,272601101,무학산,17914,-,-,0.21,쉬움,4,3
1649,0000000036,272601101,무학산,17915,-,-,0.08,쉬움,1,1
1650,0000000036,272601101,무학산,17916,-,-,0.1,쉬움,2,1
1651,0000000036,272601101,무학산,17917,-,-,0.07,쉬움,1,1
1652,0000000036,272601101,무학산,17918,-,-,0.08,쉬움,1,1
1653,0000000036,272601101,무학산,17919,-,-,0.24,쉬움,4,3
1654,0000000036,272601101,무학산,17920,-,-,0.07,쉬움,1,1
1655,0000000036,272601101,무학산,17921,-,-,0.01,쉬움,1,0
1656,0000000036,272601101,무학산,17922,-,-,0.09,쉬움,2,1
1657,0000000036,272601101,무학산,17923,-,-,0.33,쉬움,6,4
1658,0000000036,272601101,무학산,17924,황금동구간,-,0.09,쉬움,2,1
1659,0000000036,272601101,무학산,17925,-,-,0.12,쉬움,2,1
1660,0000000036,272601101,무학산,17926,-,-,0.15,쉬움,3,2
1661,0000000036,272601101,무학산,17927,-,-,0.05,쉬움,1,1
1662,0000000036,272601101,무학산,17928,황금동구간,-,0.01,쉬움,1,0
1663,0000000036,272601101,무학산,17929,-,-,0.04,쉬움,1,0
1664,0000000036,272601101,무학산,17930,-,-,0.14,쉬움,2,2
1665,0000000036,272601101,무학산,17931,-,-,0.24,쉬움,4,3
1666,0000000036,272601101,무학산,17932,-,-,0.1,쉬움,2,1
1667,0000000036,272601101,무학산,17933,지산동구간,-,0.04,쉬움,1,0
1668,0000000036,272601101,무학산,17934,-,-,0.02,쉬움,1,0
1669,0000000036,472900701,무학산,17935,와촌면강학리-하양읍사기리구간,-,0.07,쉬움,1,1
1670,0000000036,472900701,무학산,17936,와촌면강학리-하양읍사기리구간,-,1.57,쉬움,59,41
1671,0000000036,472900701,무학산,17937,와촌면강학리-하양읍사기리구간,-,0.92,쉬움,23,16
1672,0000000036,472900701,무학산,17938,대학리구간,-,0.29,쉬움,5,4
1673,0000000036,472900701,무학산,17939,교리구간,-,1.86,쉬움,33,23
1674,0000000036,472900701,무학산,17940,와촌면강학리구간,경북강남요양병원,0.78,쉬움,14,10
1675,0000000036,481500901,무학산,17941,완월동구간,-,0.34,쉬움,6,4
1676,0000000036,481500901,무학산,17942,완월동구간,-,0.18,중간,3,2
1677,0000000036,481500901,무학산,17943,자산동구간,-,0.55,쉬움,10,7
1678,0000000036,481500901,무학산,17944,자산동구간,-,0.64,쉬움,11,8
1679,0000000036,481500901,무학산,17945,완월동구간,-,0.26,쉬움,5,3
1680,0000000036,481500901,무학산,17946,교방동구간,-,0.81,쉬움,17,12
